HV953             47.89  81.2845 -67.6442 49.1408 0.5429                         10.757 0.026 10.425 0.022 10.32  0.022 0.126 0.017
HV2338            42.239 76.5369 -71.2573 50.3807 0.5568                         11.155 0.034 10.8   0.029 10.693 0.027 0.116 0.017
OGLE-LMC-CEP-0962  3.927 76.6648 -70.7229 50.2633 0.5553 15.228 0.02 14.995 0.02                                        0.108 0.017
OGLE-LMC-CEP-0963  8.713 76.6662 -68.4202 49.8709 0.5509 14.685 0.02 13.884 0.02 13.353 0.034 13.009 0.022 12.939 0.032 0.119 0.017
OGLE-LMC-CEP-0964  2.794 76.673  -67.2323 49.6985 0.5494 16.002 0.02 15.384 0.02                                        0.101 0.017
OGLE-LMC-CEP-0966 47.442 76.6999 -70.0371 50.1339 0.5537 12.76  0.02             11.073 0.025 10.755 0.014 10.66  0.02  0.131 0.017
OGLE-LMC-CEP-0967  2.873 76.71   -68.1111 49.8182 0.5504 16.369 0.02 15.591 0.02                                        0.101 0.017
OGLE-LMC-CEP-0969 12.721 76.7203 -68.7236 49.9108 0.5513 14.62  0.02 13.703 0.02 13.021 0.038 12.661 0.038 12.585 0.023 0.102 0.017
OGLE-LMC-CEP-0970 17.46  76.7207 -68.6599 49.9007 0.5512 14.263 0.02 13.327 0.02 12.604 0.035 12.204 0.041 12.115 0.019 0.111 0.017
OGLE-LMC-CEP-0971  4.813 76.7303 -68.6373 49.8959 0.5511 15.621 0.02 14.878 0.02 14.31  0.038 13.983 0.043 13.919 0.054 0.111 0.017
OGLE-LMC-CEP-0972  4.509 76.7318 -68.2488 49.8359 0.5505 15.845 0.02 15.066 0.02                                        0.109 0.017
OGLE-LMC-CEP-0973 10.465 76.734  -69.0543 49.9621 0.5518 14.08  0.02 12.885 0.02 11.962 0.034 11.289 0.038 11.108 0.052 0.126 0.017
OGLE-LMC-CEP-0974  3.193 76.7365 -66.7112 49.6208 0.5488 15.936 0.02 15.233 0.02                                        0.089 0.017
OGLE-LMC-CEP-0975 12.624 76.7428 -68.6114 49.8901 0.551  14.574 0.02 13.671 0.02 13.046 0.051 12.63  0.03  12.57  0.06  0.111 0.017
OGLE-LMC-CEP-0976  3.165 76.7443 -67.6791 49.7505 0.5498 16.098 0.02 15.354 0.02                                        0.097 0.017
OGLE-LMC-CEP-0977  4.033 76.7482 -69.3057 50.0018 0.5522 16.02  0.02 15.2   0.02 14.624 0.042 14.245 0.058 14.187 0.046 0.125 0.017
OGLE-LMC-CEP-0978 10.52  76.7488 -68.724  49.9071 0.5512 14.765 0.02 13.836 0.02 13.187 0.017 12.826 0.025 12.764 0.025 0.106 0.017
OGLE-LMC-CEP-0989  2.69  76.8065 -70.5667 50.2169 0.5548 16.162 0.02 15.493 0.02                                        0.11  0.017
OGLE-LMC-CEP-0990  3.815 76.8122 -68.1123 49.8043 0.5502 15.8   0.02 15.069 0.02                                        0.103 0.017
OGLE-LMC-CEP-0993  3.441 76.8183 -70.7851 50.2564 0.5553 15.92  0.02 15.241 0.02                                        0.117 0.017
OGLE-LMC-CEP-0994  4.24  76.8235 -66.8318 49.6237 0.5488 15.827 0.02 15.065 0.02                                        0.09  0.017
OGLE-LMC-CEP-0997  4.508 76.8275 -66.5813 49.591  0.5486 15.623 0.02 14.867 0.02                                        0.088 0.017
OGLE-LMC-CEP-0999 26.345 76.8337 -70.4543 50.1927 0.5545 13.191 0.02             11.801 0.032 11.47  0.03  11.381 0.026 0.109 0.017
OGLE-LMC-CEP-1002  3.516 76.8436 -70.7405 50.2449 0.5551 16.202 0.02 15.421 0.02                                        0.116 0.017
OGLE-LMC-CEP-1003  4.003 76.8443 -66.8158 49.6186 0.5487 15.825 0.02 15.048 0.02                                        0.089 0.017
OGLE-LMC-CEP-1004  3.745 76.847  -68.6419 49.881  0.5509 15.937 0.02 15.198 0.02 14.647 0.056 14.26  0.036 14.234 0.049 0.115 0.017
OGLE-LMC-CEP-1006  3.267 76.8518 -70.8083 50.2567 0.5553 16.175 0.02 15.432 0.02                                        0.12  0.017
OGLE-LMC-CEP-1009  4.907 76.8573 -68.4769 49.8538 0.5507 15.64  0.02 14.838 0.02 14.254 0.047 13.984 0.04  13.932 0.046 0.124 0.017
OGLE-LMC-CEP-1011  4.204 76.8588 -68.8889 49.9188 0.5513 15.749 0.02 15.019 0.02 14.506 0.056 14.152 0.06  14.129 0.057 0.117 0.017
OGLE-LMC-CEP-1012  5.191 76.8596 -68.4871 49.855  0.5507 15.577 0.02 14.779 0.02 14.239 0.037 13.888 0.031 13.814 0.038 0.124 0.017
OGLE-LMC-CEP-1013  3.756 76.8614 -66.6162 49.5905 0.5485 15.897 0.02 15.166 0.02                                        0.09  0.017
OGLE-LMC-CEP-1019  4.67  76.8735 -68.5206 49.8584 0.5507 15.617 0.02 14.877 0.02 14.319 0.023 13.912 0.02  13.919 0.042 0.125 0.017
OGLE-LMC-CEP-1020  4.099 76.8757 -69.2153 49.9701 0.5519 16.052 0.02 15.201 0.02 14.569 0.04  14.184 0.041 14.123 0.061 0.132 0.017
OGLE-LMC-CEP-1025  2.726 76.8998 -70.2885 50.1542 0.554  16.173 0.02 15.508 0.02                                        0.11  0.017
OGLE-LMC-CEP-1029  5.638 76.9105 -70.8072 50.2494 0.5552 15.629 0.02 14.808 0.02                                        0.119 0.017
OGLE-LMC-CEP-1030  2.955 76.9204 -70.2973 50.1532 0.554  16.028 0.02 15.39  0.02                                        0.11  0.017
OGLE-LMC-CEP-1039  2.695 77.0044 -67.0214 49.6227 0.5486 16.071 0.02 15.453 0.02                                        0.1   0.017
OGLE-LMC-CEP-1044  3.993 77.0236 -68.5815 49.8478 0.5506 15.887 0.02 15.123 0.02 14.572 0.07  14.099 0.039 14.082 0.04  0.128 0.017
OGLE-LMC-CEP-1045  4.744 77.0239 -70.3812 50.1558 0.554  15.602 0.02 14.854 0.02                                        0.114 0.017
OGLE-LMC-CEP-1047  3.591 77.0303 -68.6856 49.8634 0.5507 15.985 0.02 15.276 0.02 14.647 0.029 14.229 0.039 14.213 0.034 0.12  0.017
OGLE-LMC-CEP-1051  3.099 77.0401 -69.2631 49.9567 0.5517 16.249 0.02 15.486 0.02 14.892 0.04  14.498 0.046 14.458 0.046 0.132 0.017
OGLE-LMC-CEP-1052  4.316 77.041  -67.3394 49.661  0.5489 15.71  0.02 14.93  0.02                                        0.113 0.017
OGLE-LMC-CEP-1056  4.461 77.0522 -66.8609 49.5945 0.5484 15.769 0.02 14.959 0.02                                        0.095 0.017
OGLE-LMC-CEP-1057  5.074 77.0736 -70.1913 50.1149 0.5535 15.49  0.02 14.734 0.02                                        0.115 0.017
OGLE-LMC-CEP-1061  2.598 77.0839 -70.7291 50.2137 0.5547 16.415 0.02 15.707 0.02                                        0.119 0.017
OGLE-LMC-CEP-1070  2.789 77.1265 -69.1285 49.9229 0.5513 16.224 0.02 15.536 0.02 14.95  0.05  14.624 0.059 14.559 0.051 0.131 0.017
OGLE-LMC-CEP-1071  3.381 77.1275 -69.1462 49.9257 0.5513 16.164 0.02 15.389 0.02 14.759 0.065 14.399 0.041 14.353 0.047 0.131 0.017
OGLE-LMC-CEP-1072  2.666 77.1293 -68.2089 49.7757 0.5498 16.396 0.02 15.675 0.02                                        0.115 0.017
OGLE-LMC-CEP-1073  5.17  77.1396 -70.4483 50.1541 0.554  15.19  0.02 14.483 0.02                                        0.119 0.017
OGLE-LMC-CEP-1074  2.71  77.1469 -68.8165 49.869  0.5507 16.378 0.02 15.648 0.02 15.058 0.084 14.658 0.054 14.667 0.063 0.127 0.017
OGLE-LMC-CEP-1076  4.282 77.1602 -68.5115 49.8185 0.5502 15.871 0.02 15.063 0.02 14.518 0.063 14.089 0.027 14.008 0.034 0.133 0.017
OGLE-LMC-CEP-1077  4.654 77.1762 -67.2301 49.6267 0.5485 15.326 0.02 14.496 0.02                                        0.117 0.017
OGLE-LMC-CEP-1078  8.559 77.1797 -68.7592 49.8554 0.5506 14.71  0.02 13.93  0.02 13.342 0.032 12.966 0.026 12.94  0.024 0.126 0.017
OGLE-LMC-CEP-1079  4.211 77.1815 -69.1407 49.9178 0.5513 15.89  0.02 15.005 0.02 14.179 0.044 13.799 0.046 13.76  0.035 0.131 0.017
OGLE-LMC-CEP-1080 18.661 77.1833 -68.7578 49.8547 0.5506 14.016 0.02 13.056 0.02 12.294 0.025 11.975 0.028 11.882 0.025 0.127 0.017
OGLE-LMC-CEP-1081  4.2   77.1863 -68.007  49.7373 0.5495 15.293 0.02 14.964 0.02                                        0.108 0.017
OGLE-LMC-CEP-1083  8.9   77.1939 -68.1754 49.7618 0.5497 14.667 0.02 13.913 0.02                                        0.115 0.017
OGLE-LMC-CEP-1085  3.968 77.1974 -66.8619 49.5738 0.5482 15.802 0.02 15.067 0.02                                        0.099 0.017
OGLE-LMC-CEP-1086 17.202 77.2015 -66.9179 49.5807 0.5482 14.319 0.02 13.463 0.02                                        0.1   0.017
OGLE-LMC-CEP-1087  3.586 77.2038 -69.6539 50.0027 0.5522 16.081 0.02 15.287 0.02                                        0.125 0.017
OGLE-LMC-CEP-1088 13.879 77.2064 -68.9998 49.8911 0.551              13.4   0.02 12.749 0.037 12.372 0.036 12.291 0.02  0.129 0.017
OGLE-LMC-CEP-1092  3.11  77.2258 -70.102  50.0798 0.5531 16.259 0.02 15.488 0.02 15.042 0.035 14.754 0.096 14.502 0.079 0.115 0.017
OGLE-LMC-CEP-1093  3.587 77.2262 -69.2427 49.9291 0.5514 16.084 0.02 15.291 0.02 14.679 0.044 14.288 0.048 14.253 0.051 0.132 0.017
OGLE-LMC-CEP-1094  7.01  77.2289 -68.7194 49.8424 0.5505 15.122 0.02 14.309 0.02 13.665 0.018 13.313 0.039 13.223 0.04  0.131 0.017
OGLE-LMC-CEP-1096  4.369 77.2402 -68.8498 49.8621 0.5507 15.48  0.02 14.767 0.02 14.191 0.02  13.866 0.038 13.85  0.03  0.127 0.017
OGLE-LMC-CEP-1100 13.633 77.2683 -70.365  50.1228 0.5536 14.207 0.02 13.38  0.02 12.77  0.019 12.452 0.015 12.355 0.014 0.122 0.017
OGLE-LMC-CEP-1107  3.134 77.3015 -70.8637 50.2133 0.5548 16.325 0.02 15.542 0.02                                        0.121 0.017
OGLE-LMC-CEP-1108  3.038 77.313  -69.1507 49.9024 0.5511 16.224 0.02 15.47  0.02 14.945 0.031 14.564 0.025              0.13  0.017
OGLE-LMC-CEP-1109 11.861 77.3164 -68.7416 49.8344 0.5504 14.413 0.02 13.615 0.02 13.01  0.043 12.657 0.063 12.588 0.027 0.133 0.017
OGLE-LMC-CEP-1110  4.934 77.3241 -68.6525 49.8191 0.5502 15.78  0.02 14.965 0.02 14.34  0.071 13.932 0.027 13.882 0.035 0.137 0.017
OGLE-LMC-CEP-1112  7.926 77.3265 -68.2996 49.763  0.5496 14.701 0.02 13.935 0.02 13.56  0.077 13.124 0.059 13.055 0.038 0.124 0.017
OGLE-LMC-CEP-1113 37.559 77.334  -70.4575 50.1321 0.5537                         11.307 0.031 10.985 0.025 10.887 0.025 0.124 0.017
OGLE-LMC-CEP-1114  4.141 77.3347 -70.5477 50.149  0.554  15.602 0.02 14.884 0.02                                        0.123 0.017
OGLE-LMC-CEP-1115  9.672 77.3353 -68.8515 49.8498 0.5505 14.79  0.02 13.938 0.02 13.297 0.039 12.887 0.027 12.852 0.018 0.126 0.017
OGLE-LMC-CEP-1118  3.779 77.3571 -69.3188 49.9252 0.5513 15.887 0.02 15.1   0.02                                        0.136 0.017
OGLE-LMC-CEP-1120 11.905 77.3623 -68.9035 49.8548 0.5506 14.605 0.02 13.714 0.02 13.046 0.044 12.734 0.037 12.696 0.031 0.124 0.017
OGLE-LMC-CEP-1122  4.691 77.3643 -68.068  49.7223 0.5493 15.684 0.02 14.938 0.02                                        0.118 0.017
OGLE-LMC-CEP-1124  4.457 77.374  -68.971  49.8645 0.5507 15.751 0.02 14.979 0.02 14.442 0.047 14.073 0.067 14.028 0.059 0.125 0.017
OGLE-LMC-CEP-1127  4.452 77.3908 -70.7109 50.1732 0.5543 15.821 0.02 15.021 0.02                                        0.116 0.017
OGLE-LMC-CEP-1128  6.863 77.404  -68.0454 49.7134 0.5492 15.035 0.02 14.272 0.02                                        0.118 0.017
OGLE-LMC-CEP-1129  5.83  77.4064 -70.2919 50.0924 0.5533 15.52  0.02 14.786 0.02                                        0.123 0.017
OGLE-LMC-CEP-1135  2.757 77.4561 -69.2856 49.9068 0.5511 16.375 0.02 15.609 0.02 15.081 0.058 14.665 0.063 14.694 0.066 0.136 0.017
OGLE-LMC-CEP-1136  3.044 77.4589 -68.5216 49.7802 0.5498 15.953 0.02 15.28  0.02                                        0.139 0.017
OGLE-LMC-CEP-1139  2.774 77.483  -68.8203 49.8254 0.5502 16.286 0.02 15.559 0.02 15.019 0.053 14.706 0.051 14.702 0.065 0.125 0.017
OGLE-LMC-CEP-1140  8.186 77.4848 -68.9946 49.8539 0.5505             13.856 0.02 13.378 0.033 13.078 0.026 13.027 0.018 0.122 0.017
OGLE-LMC-CEP-1141  5.791 77.497  -69.1446 49.8775 0.5508 15.371 0.02 14.62  0.02 14.061 0.038 13.673 0.031 13.631 0.037 0.135 0.017
OGLE-LMC-CEP-1142  4.43  77.5022 -66.6989 49.5085 0.5475 15.712 0.02 14.954 0.02                                        0.104 0.017
OGLE-LMC-CEP-1144  3.655 77.5084 -69.4552 49.9293 0.5513 16.85  0.02 15.82  0.02 15.016 0.05  14.547 0.042 14.428 0.055 0.133 0.017
OGLE-LMC-CEP-1145  3.341 77.5123 -69.0211 49.8548 0.5505 15.863 0.02 15.185 0.02 14.686 0.027 14.282 0.055 14.314 0.054 0.128 0.017
OGLE-LMC-CEP-1146  2.714 77.5185 -68.8916 49.8325 0.5503 16.223 0.02 15.506 0.02 14.992 0.043 14.655 0.067 14.641 0.052 0.12  0.017
OGLE-LMC-CEP-1149  2.524 77.5501 -68.1705 49.7128 0.5491 16.448 0.02 15.697 0.02                                        0.123 0.017
OGLE-LMC-CEP-1150  3.519 77.5558 -66.5835 49.4857 0.5473 15.962 0.02 15.219 0.02                                        0.101 0.017
OGLE-LMC-CEP-1161  2.97  77.6186 -69.8879 49.9922 0.5521 16.249 0.02 15.503 0.02                                        0.121 0.017
OGLE-LMC-CEP-1165  3.075 77.6438 -69.2289 49.873  0.5507 16.184 0.02 15.422 0.02 14.888 0.04  14.517 0.045 14.491 0.057 0.137 0.017
OGLE-LMC-CEP-1168  3.994 77.6553 -71.2951 50.2569 0.5554 15.849 0.02 15.066 0.02                                        0.123 0.017
OGLE-LMC-CEP-1169  2.845 77.656  -69.2519 49.8754 0.5507 17.002 0.02 15.983 0.02 15.184 0.05  14.763 0.052 14.683 0.066 0.136 0.017
OGLE-LMC-CEP-1170  3.675 77.6578 -71.2951 50.2566 0.5554 15.925 0.02 15.171 0.02                                        0.123 0.017
OGLE-LMC-CEP-1172  4.826 77.6818 -70.481  50.0944 0.5533 15.398 0.02 14.689 0.02                                        0.128 0.017
OGLE-LMC-CEP-1176  7.224 77.7104 -70.2048 50.039  0.5526 15.08  0.02 14.299 0.02                                        0.117 0.017
OGLE-LMC-CEP-1180 15.127 77.7345 -69.0321 49.8279 0.5502 14.285 0.02 13.402 0.02 12.587 0.036 12.209 0.036 12.162 0.025 0.131 0.017
OGLE-LMC-CEP-1184 14.212 77.7725 -70.5096 50.0889 0.5532 14.57  0.02 13.62  0.02 12.941 0.024 12.555 0.022 12.447 0.024 0.129 0.017
OGLE-LMC-CEP-1185  5.392 77.7755 -69.1054 49.835  0.5503 16.12  0.02 15.108 0.02 14.349 0.042 13.92  0.032 13.834 0.055 0.137 0.017
OGLE-LMC-CEP-1188  3.129 77.7972 -69.2083 49.8498 0.5504 16.007 0.02 15.308 0.02 14.83  0.039 14.456 0.045 14.444 0.046 0.138 0.017
OGLE-LMC-CEP-1190  4.279 77.8083 -69.9922 49.9877 0.552  15.589 0.02 14.885 0.02                                        0.115 0.017
OGLE-LMC-CEP-1192  4.956 77.8326 -68.552  49.7357 0.5493 15.756 0.02 14.969 0.02 14.362 0.063 13.998 0.059 14.028 0.057 0.13  0.017
OGLE-LMC-CEP-1194  3.229 77.8482 -70.935  50.1625 0.5542 16.168 0.02 15.418 0.02                                        0.119 0.017
OGLE-LMC-CEP-1195  3.262 77.8493 -71.312  50.2379 0.5552 16.051 0.02 15.316 0.02                                        0.122 0.017
OGLE-LMC-CEP-1198  2.528 77.8783 -70.3328 50.0426 0.5527 16.279 0.02 15.609 0.02                                        0.127 0.017
OGLE-LMC-CEP-1200  6.677 77.8808 -68.5914 49.7357 0.5492 15.321 0.02 14.495 0.02 13.924 0.033 13.522 0.031 13.473 0.025 0.129 0.017
OGLE-LMC-CEP-1208  2.569 77.9241 -70.7375 50.1148 0.5536 16.567 0.02 15.79  0.02                                        0.117 0.017
OGLE-LMC-CEP-1209  3.506 77.941  -69.8005 49.9363 0.5514 16.007 0.02 15.255 0.02                                        0.116 0.017
OGLE-LMC-CEP-1210  2.834 77.9437 -70.0004 49.9725 0.5518 16.068 0.02 15.41  0.02                                        0.112 0.017
OGLE-LMC-CEP-1211  3.652 77.9533 -68.773  49.7561 0.5494 15.76  0.02 15.06  0.02 14.55  0.045 14.209 0.047 14.183 0.033 0.117 0.017
OGLE-LMC-CEP-1214  8.772 77.9719 -69.1135 49.8112 0.55   14.617 0.02 13.878 0.02 13.331 0.024 12.997 0.023 12.932 0.022 0.137 0.017
OGLE-LMC-CEP-1218  3.622 77.9901 -67.7771 49.5932 0.5479 15.883 0.02 15.17  0.02                                        0.139 0.017
OGLE-LMC-CEP-1219  2.944 77.9917 -71.1482 50.1883 0.5546 15.87  0.02 15.179 0.02                                        0.119 0.017
OGLE-LMC-CEP-1223  2.997 78.0081 -68.8442 49.7609 0.5495 15.955 0.02 15.312 0.02 14.889 0.054 14.51  0.044 14.508 0.062 0.117 0.017
OGLE-LMC-CEP-1225  3.966 78.0273 -69.2184 49.8222 0.5501 15.546 0.02 14.898 0.02 14.42  0.043 14.062 0.046 14.044 0.052 0.139 0.017
OGLE-LMC-CEP-1226  6.562 78.0276 -66.5884 49.4188 0.5465 15.335 0.02 14.499 0.02                                        0.095 0.017
OGLE-LMC-CEP-1232  3.257 78.0669 -69.3354 49.8376 0.5503 16.231 0.02 15.45  0.02 14.891 0.043 14.484 0.037 14.423 0.046 0.14  0.017
OGLE-LMC-CEP-1233  8.21  78.0783 -68.8792 49.7577 0.5494 14.653 0.02 13.919 0.02 13.414 0.009 13.059 0.02  13.0   0.02  0.12  0.017
OGLE-LMC-CEP-1234  9.304 78.0858 -69.3791 49.8429 0.5503 14.897 0.02 14.002 0.02 13.267 0.073              12.774 0.069 0.142 0.017
OGLE-LMC-CEP-1237 10.348 78.1089 -69.2325 49.8143 0.55   14.736 0.02 13.827 0.02 13.204 0.038 12.81  0.024 12.737 0.024 0.139 0.017
OGLE-LMC-CEP-1238  2.847 78.1196 -68.5651 49.7001 0.5488 17.232 0.02 16.182 0.02                                        0.117 0.017
OGLE-LMC-CEP-1240  3.996 78.1448 -69.2095 49.8057 0.5499 15.918 0.02 15.149 0.02 14.551 0.03  14.115 0.043 14.086 0.049 0.14  0.017
OGLE-LMC-CEP-1243  4.112 78.1726 -66.9887 49.4531 0.5467 15.854 0.02 15.106 0.02                                        0.131 0.017
OGLE-LMC-CEP-1244  2.654 78.1758 -68.5832 49.6958 0.5488 16.15  0.02 15.527 0.02                                        0.117 0.017
OGLE-LMC-CEP-1245  5.11  78.1862 -70.5764 50.0523 0.5528 15.411 0.02 14.695 0.02                                        0.119 0.017
OGLE-LMC-CEP-1246  3.034 78.1898 -69.2675 49.8102 0.55   16.387 0.02 15.576 0.02 14.997 0.037 14.581 0.043 14.524 0.042 0.14  0.017
OGLE-LMC-CEP-1250  3.223 78.2006 -68.4851 49.6765 0.5486 16.155 0.02 15.402 0.02                                        0.124 0.017
OGLE-LMC-CEP-1252  9.993 78.2074 -69.014  49.764  0.5495 14.579 0.02 13.74  0.02 13.156 0.021 12.788 0.027 12.695 0.02  0.136 0.017
OGLE-LMC-CEP-1253  3.487 78.2343 -68.9645 49.7521 0.5494 15.931 0.02 15.214 0.02 14.677 0.036 14.31  0.044 14.282 0.047 0.129 0.017
OGLE-LMC-CEP-1256  4.911 78.2511 -70.6503 50.059  0.5529 15.45  0.02 14.729 0.02                                        0.114 0.017
OGLE-LMC-CEP-1257  3.198 78.267  -68.7716 49.7153 0.549  16.087 0.02 15.361 0.02 14.783 0.027 14.419 0.055 14.376 0.043 0.114 0.017
OGLE-LMC-CEP-1260  9.305 78.2828 -69.0526 49.761  0.5494 14.856 0.02 13.985 0.02 13.377 0.023 12.981 0.029 12.891 0.022 0.135 0.017
OGLE-LMC-CEP-1261  7.37  78.292  -70.4458 50.0144 0.5524 15.156 0.02 14.348 0.02                                        0.127 0.017
OGLE-LMC-CEP-1262  9.133 78.2931 -69.115  49.7705 0.5495 15.055 0.02 14.091 0.02 13.411 0.023 13.038 0.025 12.974 0.023 0.139 0.017
OGLE-LMC-CEP-1263  3.145 78.2975 -71.2246 50.1686 0.5543 16.157 0.02 15.39  0.02                                        0.118 0.017
OGLE-LMC-CEP-1265  2.745 78.3025 -68.5476 49.6734 0.5485 16.069 0.02 15.44  0.02                                        0.118 0.017
OGLE-LMC-CEP-1266  4.303 78.3057 -70.3117 49.987  0.552  15.716 0.02 14.954 0.02                                        0.13  0.017
OGLE-LMC-CEP-1268  2.707 78.3251 -69.8791 49.9033 0.551  16.035 0.02 15.376 0.02                                        0.107 0.017
OGLE-LMC-CEP-1270  3.545 78.3266 -67.3726 49.487  0.5468 16.055 0.02 15.303 0.02                                        0.136 0.017
OGLE-LMC-CEP-1271  3.572 78.3367 -68.6377 49.6839 0.5486 15.9   0.02 15.191 0.02                                        0.114 0.017
OGLE-LMC-CEP-1272  5.071 78.3605 -70.0822 49.9369 0.5514 15.341 0.02 14.648 0.02                                        0.119 0.017
OGLE-LMC-CEP-1276  2.779 78.3903 -68.952  49.73   0.5491 16.291 0.02 15.513 0.02 14.891 0.035 14.556 0.053 14.48  0.06  0.131 0.017
OGLE-LMC-CEP-1284  3.829 78.4553 -69.9646 49.9034 0.551  15.578 0.02 14.907 0.02                                        0.116 0.017
OGLE-LMC-CEP-1285  4.008 78.4579 -69.2007 49.7646 0.5495 15.918 0.02 15.122 0.02 14.518 0.047 14.165 0.04  14.14  0.036 0.138 0.017
OGLE-LMC-CEP-1286  2.915 78.46   -70.4345 49.9922 0.5521 16.129 0.02 15.447 0.02                                        0.12  0.017
OGLE-LMC-CEP-1287  3.36  78.4601 -69.0837 49.7439 0.5492 15.923 0.02 15.214 0.02 14.669 0.035 14.308 0.042 14.283 0.054 0.133 0.017
OGLE-LMC-CEP-1288  5.192 78.47   -69.5802 49.8308 0.5502 15.959 0.02 15.05  0.02 14.409 0.034 14.022 0.037 13.917 0.043 0.121 0.017
OGLE-LMC-CEP-1290 48.378 78.4736 -67.0635 49.4219 0.5463 13.558 0.02             10.912 0.029 10.536 0.025 10.417 0.024 0.126 0.017
OGLE-LMC-CEP-1292  2.916 78.485  -69.0155 49.7289 0.5491 16.244 0.02 15.493 0.02 14.996 0.045 14.608 0.049 14.558 0.054 0.132 0.017
OGLE-LMC-CEP-1299  3.727 78.5134 -66.8908 49.3919 0.546  15.956 0.02 15.196 0.02                                        0.119 0.017
OGLE-LMC-CEP-1301  4.908 78.5263 -69.0739 49.7338 0.5491 15.249 0.02 14.569 0.02 14.076 0.038 13.718 0.041 13.68  0.035 0.13  0.017
OGLE-LMC-CEP-1302  2.908 78.5312 -69.0203 49.7239 0.549  16.373 0.02 15.646 0.02 15.093 0.042 14.702 0.041 14.682 0.058 0.129 0.017
OGLE-LMC-CEP-1304  3.713 78.5455 -68.9088 49.7028 0.5488 15.956 0.02 15.186 0.02 14.66  0.046 14.304 0.057              0.126 0.017
OGLE-LMC-CEP-1308  5.149 78.5622 -69.0388 49.7231 0.549  15.665 0.02 14.812 0.02 14.219 0.029 13.845 0.036 13.8   0.035 0.128 0.017
OGLE-LMC-CEP-1313  6.833 78.5807 -69.4901 49.8008 0.5499 15.03  0.02 14.289 0.02 13.785 0.023 13.453 0.027 13.383 0.022 0.115 0.017
OGLE-LMC-CEP-1317  3.417 78.6212 -69.7066 49.8352 0.5503 15.997 0.02 15.262 0.02 14.725 0.047 14.312 0.053 14.304 0.065 0.12  0.017
OGLE-LMC-CEP-1318  3.837 78.6232 -68.9098 49.6931 0.5487 15.999 0.02 15.19  0.02 14.616 0.078 14.161 0.127 14.168 0.104 0.125 0.017
OGLE-LMC-CEP-1320  3.88  78.6521 -69.1247 49.7268 0.549  15.977 0.02 15.194 0.02 14.601 0.031 14.183 0.033 14.179 0.059 0.126 0.017
OGLE-LMC-CEP-1321  3.801 78.6563 -70.7692 50.0351 0.5527 15.525 0.02 14.93  0.02                                        0.108 0.017
OGLE-LMC-CEP-1322  2.553 78.6623 -69.5077 49.7938 0.5498 16.33  0.02 15.667 0.02 15.084 0.052 14.685 0.078 14.658 0.06  0.111 0.017
OGLE-LMC-CEP-1323  4.096 78.6675 -70.1364 49.9101 0.5511 15.885 0.02 15.098 0.02                                        0.136 0.017
OGLE-LMC-CEP-1324  3.616 78.6679 -68.9092 49.6873 0.5486 15.954 0.02 15.235 0.02 14.666 0.036 14.283 0.049 14.263 0.048 0.122 0.017
OGLE-LMC-CEP-1327  6.924 78.6732 -70.7089 50.0211 0.5525 15.121 0.02 14.347 0.02 13.814 0.016 13.498 0.013 13.419 0.013 0.108 0.017
OGLE-LMC-CEP-1330  3.368 78.6912 -69.3328 49.7588 0.5494 15.959 0.02 15.256 0.02 14.693 0.038 14.352 0.048 14.279 0.045 0.12  0.017
OGLE-LMC-CEP-1332  3.338 78.7039 -68.9338 49.687  0.5486 16.125 0.02 15.37  0.02 14.798 0.039 14.441 0.06  14.419 0.057 0.119 0.017
OGLE-LMC-CEP-1335  4.154 78.7174 -68.8178 49.6653 0.5484 15.754 0.02 15.004 0.02                                        0.124 0.017
OGLE-LMC-CEP-1338  3.176 78.7376 -68.9441 49.6845 0.5486 16.119 0.02 15.36  0.02 14.725 0.04  14.319 0.096 14.26  0.108 0.119 0.017
OGLE-LMC-CEP-1339  3.636 78.7541 -66.6279 49.3217 0.5454 15.912 0.02 15.171 0.02                                        0.105 0.017
OGLE-LMC-CEP-1341  5.396 78.76   -69.1286 49.7139 0.5489 15.499 0.02 14.686 0.02 14.066 0.032 13.663 0.033 13.66  0.035 0.118 0.017
OGLE-LMC-CEP-1344  7.069 78.7692 -70.1194 49.8947 0.551  14.853 0.02 14.166 0.02                                        0.135 0.017
OGLE-LMC-CEP-1353  7.882 78.7934 -69.3828 49.755  0.5493 14.996 0.02 14.159 0.02 13.56  0.032 13.183 0.026 13.112 0.026 0.111 0.017
OGLE-LMC-CEP-1354  5.429 78.7951 -69.5397 49.7833 0.5497 15.165 0.02 14.484 0.02 14.021 0.033 13.697 0.046 13.641 0.033 0.102 0.017
OGLE-LMC-CEP-1356  3.183 78.7977 -69.2521 49.7311 0.5491 16.146 0.02 15.419 0.02 14.817 0.052 14.433 0.047 14.417 0.052 0.119 0.017
OGLE-LMC-CEP-1357  3.822 78.8067 -68.8806 49.6647 0.5484 15.915 0.02 15.17  0.02 14.545 0.066 14.157 0.041 14.152 0.043 0.121 0.017
OGLE-LMC-CEP-1360  2.905 78.8161 -71.623  50.1933 0.5548 16.293 0.02 15.539 0.02                                        0.129 0.017
OGLE-LMC-CEP-1361  3.446 78.8203 -69.1358 49.7076 0.5488 15.923 0.02 15.195 0.02 14.659 0.036 14.276 0.052 14.316 0.044 0.116 0.017
